course_id,guidebook_file_name,guidebook_url_prefix,transcript_file_name,transcript_url_prefix
1110,DG1110_1A6UY8.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1110_1A6UY8.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1110/
1120,DG1120_36194.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1120/
1126,DG1126_9L8V1P.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1126_EssentialScientificConcepts.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1126/
1132,DG1132_3R5U9M.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1132_GreekandRomanTech.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1132/
1153,DG1153_A071E.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1153_UnderstandingWorldsGreatestStructures.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1153/
1190,DG1190_17E3D.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1190_TrailsofEvidence.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1190/
1200,DG1200_568ED0.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1200/
1210,DG1210_05115D.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1210/
1219,DG1219_B9740E.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1219/
1220,DG1220_DCB233.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1220/
1231,DG1231_4H7V95.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1231_4H7V95.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1231/
1235,DG1235_4A5BFC.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1235_ScienceWarsWhatScientistsKnow.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1235/
1240,DG1240_S1M5E3.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1240/
1247,DG1247_9FC709.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1247/
1257,DG1257_D8952.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1257/
1260,DG1260_3F5F9.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1260_PhysicsInYourLife.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1260/
1272,DG1272_C17FD.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1272/
1280,DG1280_77A57.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1280_HowUniverseWorksPhysics.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1280/
1284,DG1284_4437F.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1284/
1291,DG1291_6L8T7H.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1291_Thermodynamics.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1291/
1295,DG1295_2D1B5E.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1295/
1299,DG1299_4E805.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1299/
1324,DG1324_19434.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1324/
1333,DG1333_8A4C4.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1333/
1373,DG1373_4D698.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1373_HowMusicMathRelate.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1373/
1391,DG1391_13410.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1391_UnderstandingScienceTomorrowMythReality.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1391/
1401,DG1401_p90oq.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1401_MathematicsofGames.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1401/
1406,DG1406_X6F0U3.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1406_SecretsMentalMath.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1406/
1411,DG1411_G5C7N6.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1411/
1417,DG1417_DDA55.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1417/
1423,,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1423/
1426,DG1426_4D08B.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1426/
1431,DG1431_2090F.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1431_ProveIt.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1431/
1434,DG1434_6E6F5.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1434_QueenSciencesHistoryMathematics.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1434/
1440,DG1440_5608D.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1440/
1447,,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1447_MathVisualWorld.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1447/
1452,DG1452_E3P6I5.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1452/
1456,DG1456_0F620.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1456_DiscreteMathematics.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1456/
1460,DG1460_D47CA.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1460_ShapeNature.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1460/
1471,DG1471_E4D31.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1471/
1474,DG1474_8A877.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1474_WhatareChancesProbability.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1474/
1483,DG1483_C4AAC.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1483/
1487,DG1487_FBCD3.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1487_MeaningfromDataStatistics.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1487/
1495,DG1495_9169.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1495/
1499,DG1499_81E3A.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1499/
1500,DG1500_1D502D.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1500/
1515,DG1515_563E98.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1515/
1518,DG1518_1726E.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1518/
1520,DG1520_e5o8m.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1520_NewHistoryofLife.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1520/
1527,DG1527_DB4673.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1527_DarwinianRevolution.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1527/
1533,DG1533_T12B6K.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1533/
1540,DG1540_N7S3V5.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1540/
1546,DG1546_A4EC7C.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1546/
1551,DG1551_F3E31.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1551/
1557,DG1557_V9E7C7.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1557/
1564,DG1564_9927B.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1564/
1573,DG1573_0CE41A.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1573/
1580,DG1580_F8C91.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1580/
1585,DG1585_Y6D9O6.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1585/
1597,DG1597_8EB7D3.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1597/
1600,DG1600_CE0686.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1600/
1612,DG1612_3FDB8.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1612/
1620,DG1620_ADE2BB.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1620/
1626,DG1626_3DA03.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1626_UnderstandingMysteriesHumanBehavior.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1626/
1642,DG1642_4B5F0.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1642_IntelligentBrain.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1642/
1651,DG1651_F7039.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1651/
1663,DG1663_E4O7J7.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1663/
1674,DG1674_9BF9D.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1674_SecretLifeSenses.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1674/
1682,DG1682_03518.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1682_TheSpiritualBrain.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1682/
1686,DG1686_0C6DA.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1686_BeingHumanLifeLessonsfromtheFrontiersofScience.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1686/
1691,DG1691_5A6F4.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1691_HowWeLearn.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1691/
1700,DG1700_P1H1X8.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1700_NatureEarthGeology.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1700/
1712,DG1712_7Y63M.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1712_WorldsGreatestGeologicalWonders.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1712/
1730,DG1730_CB595.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1730/
1740,DG1740_U8M9B0.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1740_TheOriginandEvolutionofEarth.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1740/
1750,DG1750_A1014.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1750/
1796,DG1796_A2CA8.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1796/
1810,DG1810_P1N2X9.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1810_UnderstandingUniverseAstronomy.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1810/
1823,,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1823/
1830,DG1830_Z6F4G1.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1830/
1846,DG1846_72188.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1846_OurNightSky.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1846/
1852,DG1852_55DF1.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1852/
1872,DG1872_0T3B8R.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1872_LifeDeathStars.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1872/
1884,DG1884_N4K6B2.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1884/
1898,DG1898_974E5.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1898_LifeInOurUniverse.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1898/
1911,DG1911_72C8E.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1911/
1920,DG1920_4T3Z8U.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1920_MindBodyMedicine.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1920/
1924,DG1924_U6W4I1.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1924/
1933,DG1933_1EB8A.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1933/
1942,DG1942_A4DFD.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1942_SecretsofSleepScience.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1942/
1950,DG1950_S1B6F0.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1950_NutritionMadeClear.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1950/
1956,DG1956_xyz01.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1956_WhatScienceKnowsCancer.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1956/
1960,DG1960_2A733.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1960_PhysiologyFitness.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1960/
1970,DG1970_F1H8B0.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1970/
1977,,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1977/
1981,DG1981_ACDA7.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1981/
1986,DG1986_CC39B.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1986_ScienceNaturalHealing.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1986/
1997,DG1997_D5T2V6.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT1997_StayFitasYouAge.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/1997/
2031,DG2031_F7J2N5.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT2031_ArtPublicSpeaking.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2031/
2044,DG2044_42515.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2044/
2100,DG2100_67D72E.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2100/
2112,DG2112_41F4E.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2112/
2120,DG2120_W7E8S9.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2120/
2133,DG2133_B8D0L3.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2133/
2140,DG2140_AC4DC.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT2140_SecretLifeofWords.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2140/
2154,DG2154_13B36.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2154/
2161,DG2161_B2294.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2161/
2180,DG2180_S0N8O1.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT2180_LifeLessonsGreatBooks.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2180/
2192,DG2192_2K4X6G.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT2192_HeroesandLegends.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2192/
2198,DG2198_G8O9I3.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2198/
2201,DG2201_L7H4G3.pdf,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,DT2201_Latin101Language.pdf,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2201/
2212,DG2212_04611.PDF,http://anon.eastbaymediac.m7z.net/anon.eastbaymediac.m7z.net/teachingco/CourseGuideBooks/,,http://download.eastbaymedia-drm.com.edgesuite.net/anon.eastbaymedia-drm/courses/2212/
